,id,name,date,text,location
87,1153781396139175936,fxgoldsilver,Tue Jul 23 21:38:15 +0000 2019,"$GOLD &amp; $SILVER daily
Both are at support here now. Gold is still backtesting my triangle (could argue indecisive candle today) and silver is backtesting a double bottom.
USD has broken out of an inverse h&amp;s but gold and silver does not seem to care so far. https://t.co/ayJTEPAE9k",
88,1153781237095362561,graddhybpc,Tue Jul 23 21:37:37 +0000 2019,"$GOLD &amp; $SILVER daily
Both are at support here now. Gold is still backtesting my triangle (could argue indecisive candle today) and silver is backtesting a double bottom.
USD has broken out of an inverse h&amp;s but gold and silver does not seem to care so far. https://t.co/ayJTEPAE9k",Sweden
89,1153781105495068673,AnnL_Berlin,Tue Jul 23 21:37:06 +0000 2019,"$SILVER q
Has also BO on the quarterly; timely.
As said a week ago, now it is game on also for silver. And as said a month ago when $GOLD BO, pm has now entered the second phase of the bull market.
Silver will BO of that c&amp;h at 38 using closing prices, not 50 as is thrown around. https://t.co/hAHd165L9v",New York City
90,1153780843153723392,MinesFeed,Tue Jul 23 21:36:03 +0000 2019,"Take Profit on Gold Resource: +21,8% and +0,44% per day 
The Gold-Rally seems to be over. 
#Gold $Gold #GoldBugs #GoldETF #GoldChart  #GoldTrading #GoldInvesting #XetraGold #Goldmines #Silver #Mines $GORO https://t.co/GCBhf4FbE0",internet
91,1153780677952675840,Gambiste1,Tue Jul 23 21:35:24 +0000 2019,"M-F @ 8:45amEST we email highest #DayTrading probability inflection #s: #WTI #OIL #FUTURES ~ #CL_F #CL $CL_F $CL

https://t.co/3IPJZ3UIuk

$RIG $USO #fintwit $CVE $SPX $ES_F #ES_F #ES $XOM #Trading $VLO $MRO $COP $SPY #Commodities #Crude $VIX $NQ_F $SPX $ES #OOTT $GLD $CME #OPEC https://t.co/Nz7WYwJpbY",
92,1153780654867394561,yarrs,Tue Jul 23 21:35:18 +0000 2019,Why Does Warren Buffett Hate Gold So Much? -- My guest appearance on the @ArcadiaEconomic roundtable https://t.co/KMJSFPgbL1 #gold #silver #commodities #investing #finance $SPY $GLD $GDX $GDXJ $NUGT $JNUG $JDST $DUST $SLV $QQQ $DIA $DJIA $IWM $TLT $AAPL $AMZN $NLFX $TWTR $TSLA $C,"Denver, CO"
93,1153780609853972485,Gambiste1,Tue Jul 23 21:35:08 +0000 2019,"M-F @ 8:45amEST we email highest #DayTrading probability inflection #s: #WTI #OIL #FUTURES ~ #CL_F #CL $CL_F $CL

https://t.co/3IPJZ3UIuk

$RIG $USO #fintwit $CVE $SPX $ES_F #ES_F #ES $XOM #Trading $VLO $MRO $COP $SPY #Commodities #Crude $VIX $NQ_F $SPX $ES #OOTT $GLD $CME #OPEC https://t.co/KMBfh56WpZ",
94,1153780073234870273,SteHaller,Tue Jul 23 21:33:00 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/UqeeJkJ2iP

$ES_F $NQ_F $ZB_F $SPX $NDX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $GE_F $BABA $TLT $LYFT $VXX $XLE $QQQ #Trading #option #tastytrade #stockmarket #ipad #kindle https://t.co/0tJaG3SwKc",Landshut/Bavaria/Germany
95,1153779714491858951,OilTrends,Tue Jul 23 21:31:34 +0000 2019,"Expert on impact of China restricting rare earths sales to US
(link: https://t.co/28o7ci64ze) https://t.co/yUyaymjIQb…   $GLD $UURAF $SLV $GDXJ $GDX $PALL $LIT $FAN $TAN $BKH $MDU $STR $CNP $DUK $XEL $PNM $MJ $ACT $MEDA $HMLSF $DAX $TVIX $VIX",United States
96,1153779276153589763,10WallStreet,Tue Jul 23 21:29:50 +0000 2019,"Who Has Dangerous ""Brain Wave"" Weapons &amp; Who's Their Next Victim? https://t.co/PUtnIiKwEN #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #g7 #npr #nyt #fox #thehill #wapo #nbc #cbs #aarp #pelosi #gld #ecb #wallstreet #china @realDonaldTrump #aoc #tass",Citizen of The World
97,1153778948893003776,vas_georgiadis,Tue Jul 23 21:28:32 +0000 2019,$Gold #silver #copper #crude #oil #WTI #brent #natural #gas #gasoline #commodities https://t.co/QWyfFagt2z,Thessaloniki Greece 
98,1153777987105542144,10WallStreet,Tue Jul 23 21:24:42 +0000 2019,#WallStreet Expects #Powell #FED to Throw Gasoline on FLAMING STOCKS Later this Month So GET IN NOW! Don't have #FOMO.🤣 #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #g7 #npr #nyt #fox #thehill #wapo #nbc #cbs #aarp #pelosi #gld #ecb #wallstreet #401k,Citizen of The World
99,1153777219895881728,DoRKLaRDiO,Tue Jul 23 21:21:40 +0000 2019,Why Does Warren Buffett Hate Gold So Much? -- My guest appearance on the @ArcadiaEconomic roundtable https://t.co/KMJSFPgbL1 #gold #silver #commodities #investing #finance $SPY $GLD $GDX $GDXJ $NUGT $JNUG $JDST $DUST $SLV $QQQ $DIA $DJIA $IWM $TLT $AAPL $AMZN $NLFX $TWTR $TSLA $C,Earth
100,1153776238638632962,10WallStreet,Tue Jul 23 21:17:46 +0000 2019,"Amount of #MarginDebt in the #PowellPut Market Must be ASTRONOMICAL. These are ""Weak Hands"" That Start the Downward SPIRAL.😝 #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #gop #npr #nyt #fox #thehill #wapo #nbc #cbs #aarp #pelosi #gld #ecb #wallstreet",Citizen of The World
101,1153776083327750144,HMCSNCSMHunter,Tue Jul 23 21:17:09 +0000 2019,"Windsor ✅ next stop Goderich, ON (July 26 to 29)! #GLD 

- “She (@HMCS_NCSMORIOLE ) is definitely special,” said the tall ship’s Commanding Officer Lt.-Cmdr. Drew Foran on Friday. “The majority of people are impressed by what it looks like. It’s a very romantic looking boat.” https://t.co/1igPhaUY9h","Windsor, Ontario"
102,1153774827397951490,BEFREEinFL,Tue Jul 23 21:12:09 +0000 2019,"Pentagon races to track U.S. rare earths output amid China trade dispute
https://t.co/nqydFZHYG0 $GLD $EEM $AGG $LQD $HYG $DBC $EFA $IWM $SPY $QQQ $AMLP $VNQ $USO $BTC  $UURAF $REE $AVL $SPX $DIA $VIX",Orlando Florida
103,1153774454108905472,Gambiste1,Tue Jul 23 21:10:40 +0000 2019,"BAANG: Barrick, AngloGold, Agnico Eagle Mines, franco Nevada, Gold Fileds $gold $au $aem $fnv $gfi https://t.co/1TJuGoFrgc",
104,1153774432143466496,SethCL,Tue Jul 23 21:10:35 +0000 2019,$SPX $SPY $ES_F $DJIA $TLT $AAPL $FB $TWTR $KO $GOOGL $GLD $VIX $UVXY $QQQ $IVV $BTC $SOXX $PYPL $SBUX $MCD $BA $MCD $TGT $XLY #recession https://t.co/cZwb44hmcD,"Ocala, FL"
105,1153774424937684992,JackDamn,Tue Jul 23 21:10:33 +0000 2019,"Bit of a rejection for Gold $GLD after putting in new multi-year highs. Watching, but no current position. https://t.co/KGFOCwslfw",Some cup of coffee.
106,1153773516019392512,kssdhr,Tue Jul 23 21:06:56 +0000 2019,"BAANG: Barrick, AngloGold, Agnico Eagle Mines, franco Nevada, Gold Fileds $gold $au $aem $fnv $gfi https://t.co/1TJuGoFrgc",
107,1153773404056670209,ArcadiaEconomic,Tue Jul 23 21:06:30 +0000 2019,Why Does Warren Buffett Hate Gold So Much? -- My guest appearance on the @ArcadiaEconomic roundtable https://t.co/KMJSFPgbL1 #gold #silver #commodities #investing #finance $SPY $GLD $GDX $GDXJ $NUGT $JNUG $JDST $DUST $SLV $QQQ $DIA $DJIA $IWM $TLT $AAPL $AMZN $NLFX $TWTR $TSLA $C,"Denver, CO"
108,1153773347433603073,Michael94450154,Tue Jul 23 21:06:16 +0000 2019,Updated {Big Picture} Gold chart from Stewart Thomson that i posted in Oct 2018 and will leave pinned until targets are reached sometime in the 2020's. You can see the fractal nature of markets pop of this chart. $GLD $GDX $GDXJ $KL $GOLD $SLV $SIL $NUGT #XAUUSD #gold #silver https://t.co/qD5rL4h3Yj,
109,1153773296435023877,CheeButter,Tue Jul 23 21:06:04 +0000 2019,Nice $10 drop from the short setup I posted in $GOLD yesterday. Im still looking for 1395 but would scale some out if short. This is one of my favorite setups on all time frames-price attempts a break out to a new high on weak momentum (divergence) only to fail within a few bars https://t.co/3mhqKA8jWt,New York
110,1153772732158320640,kikceto,Tue Jul 23 21:03:50 +0000 2019,"$NVA.AX @novaminerals hunting for big $gold deposits in Alaska 🇺🇸

Target 2.2-5.3 Moz au ..

🧐size up IP survey targets alongside deposits at similar grade compared at same map scale.
￼
Intrusive-related
🇨🇦Victoria Gold 3.3 Moz
🇺🇸Shotgun Gold 0.7 Moz

Porphyry
🇺🇸Whistler 3 Moz https://t.co/NvoQDUeVsq",
111,1153772660658020353,kikceto,Tue Jul 23 21:03:33 +0000 2019,"The research piece by Martin Place Securities on Nova Minerals (ASX: $NVA | FSE: QM3) with a 12 month Price of Target &gt;$0.10 
#Gold $Gold #Lithium https://t.co/H3AwLHCUIE",
112,1153772327978577920,MasterMetals,Tue Jul 23 21:02:13 +0000 2019,"#Gold: streetTRACKS Gold Shares ETF (GLD) $GLD price at close, 2019-07-23, is 133.825 #MasterMetals https://t.co/A7zDmFExaz #Charts https://t.co/YPP2V2YxVu",Global
113,1153771953364381697,MysteryTrader99,Tue Jul 23 21:00:44 +0000 2019,"#GOLD Daily: $GOLD MACD gap now widening &amp; gaining downside momentum, Stochs now crossing magenta support. A break below 13MA on closing basis would confirm. Notice how Lower BB is already starting to roll over fast, could be precursor clue 🕵️‍♂️

#DXY #Metals $GC #GLD $GLD #USD https://t.co/YTRJCkrg3j",
114,1153771896896462848,djghdgw,Tue Jul 23 21:00:30 +0000 2019,"BAANG: Barrick, AngloGold, Agnico Eagle Mines, franco Nevada, Gold Fileds $gold $au $aem $fnv $gfi https://t.co/1TJuGoFrgc",
115,1153771888235241477,LamboJohnny,Tue Jul 23 21:00:28 +0000 2019,Where is everybody ? #gold is breaking out $gld $gdxj !!! https://t.co/nhKbHzA63h,"Toronto, Ontario"
116,1153771249971208192,10WallStreet,Tue Jul 23 20:57:56 +0000 2019,"Since #FED in LAST DAZE of #CentralBanks~#Powell Should GO 50bp/75bp To Avoid ""Disappointing"" #WallStreet. There's NO DAY AFTER TOMORROW for Markets~GO BIG OR GO HOME🤣😝 #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #eu #g7 #npr #nyt #wapo #nbc #gld #ecb",Citizen of The World
117,1153770365673496576,CHARTING_201,Tue Jul 23 20:54:25 +0000 2019,@Northst18363337 $GLD $GOLD https://t.co/cu9aqy0OIo,
118,1153769911770066944,cantfoolall,Tue Jul 23 20:52:37 +0000 2019,"$Gold imo could fall below $1,400
Consider a trade deal with China, and peaceful outcome USA &amp; Iran.. after next week possible interest cut USA, gold price could fall. Maybe last rate cut. Or no rate cut,,then gold price falls.",Kansas City
119,1153769701584932864,Stock_Mkt_Club,Tue Jul 23 20:51:47 +0000 2019,"Black Hole in Global Banking is Being Exposed….Does This Fed Data Fail to Include Shadow/Gray Banking Risks? &gt; https://t.co/qBQFTyuj5o

$SPY $GLD $SLV $BND $XLF #SP500 #gold #silver #stockstotrade #banks","Tucson, Az USA"
120,1153769130656292864,JovyD1,Tue Jul 23 20:49:31 +0000 2019,"If $GLD yellow tagged/filled, it'll likely be the last big retrace until $gold psy'1500.
Major implications for the related miners.",
121,1153769009977921536,VictorCleaner,Tue Jul 23 20:49:02 +0000 2019,$GLD added another 4.7 tonnes of #gold today 7/22; now up 26 tonnes since 7/16 and 92 tonnes since 5/16 https://t.co/8JCLTaUJ7j,
122,1153768906739392512,morganefitz,Tue Jul 23 20:48:38 +0000 2019,@AOTtrades $GLD doing exact same,"Cork, Ireland"
123,1153768516232912896,Gambiste1,Tue Jul 23 20:47:04 +0000 2019,"07/22/19 - View today's #MarketOutlook from 
@Market_Scholars here: https://t.co/71TelFTVyi Discussed: $SPY $IWM $EEM $EFA $GLD $TLT $USO $UUP $XLE $XLU $XLRE $XLY $XLK $XLC $VZ 🐂📈",
124,1153768292563279872,InfinitusCap,Tue Jul 23 20:46:11 +0000 2019,"Our #DayTrading #WTI #OIL #FUTURES #CL_F #CL $CL_F $CL forecasts are SECOND TO NONE!

Day high ---&gt; $57.47 @ 4:30pmEST

$RIG $USO #fintwit $CVE $SPX $ES_F #ES_F #ES $XOM #Trading $VLO $MRO $COP $SPY #Commodities #Crude $VIX $NQ_F $SPX $ES $GLD $CME #OPEC 

https://t.co/9cz9ThnYis https://t.co/mJFgAeaS8A","Toronto, Canada"
125,1153767577778348032,TalkMarkets,Tue Jul 23 20:43:21 +0000 2019,Stocks And Precious Metals Charts - A Litany In Time Of Plague $GLD $SLV $UUP $NDX $SPX $VIX https://t.co/AzhlUFt8Jo,
126,1153766959919566848,Jcazz17,Tue Jul 23 20:40:53 +0000 2019,$HXPN : so are we looking at a holdings company with assets in $GOLD $SILVER and $OIL?? That’s why I’m excited. I think HXPN is smart building a new website and reinstating right now...seems like PERFECT timing with all 3 of those areas booming :) ... https://t.co/ZrOswPa00o,
127,1153766911466987520,Jcazz17,Tue Jul 23 20:40:42 +0000 2019,"$HXPN : this company becomes increasingly interesting to me. We all know they have the $GOLD &amp; $SILVER assets but what also intrigued me is it appears they are also targeting the oil sector. Remember HXPN is a holdings company with subsidiaries in Gold, Silver, and soon #Oil ?? https://t.co/FvT1PYSnnd",
128,1153766500580450304,ThePajamaTrader,Tue Jul 23 20:39:04 +0000 2019,"$HXPN : this company becomes increasingly interesting to me. We all know they have the $GOLD &amp; $SILVER assets but what also intrigued me is it appears they are also targeting the oil sector. Remember HXPN is a holdings company with subsidiaries in Gold, Silver, and soon #Oil ?? https://t.co/FvT1PYSnnd","Charleston, SC"
129,1153766342702637057,marketjetnews,Tue Jul 23 20:38:26 +0000 2019,"/1 Okay #PMTwitter... I know you're at least as ""committed"" as #CryptoTwitter, so please be nice and don't @ me. 🙃😇 Here's my $GLD update. First chart = large-scale trend with my target region nicely intact. HT @DebraRo91758510 @GlobalProTrader https://t.co/JBnzCoqVYP",
130,1153766280081674240,davidmoadel,Tue Jul 23 20:38:11 +0000 2019,Why Does Warren Buffett Hate Gold So Much? -- My guest appearance on the @ArcadiaEconomic roundtable https://t.co/KMJSFPgbL1 #gold #silver #commodities #investing #finance $SPY $GLD $GDX $GDXJ $NUGT $JNUG $JDST $DUST $SLV $QQQ $DIA $DJIA $IWM $TLT $AAPL $AMZN $NLFX $TWTR $TSLA $C,USA
131,1153765703125745664,StockFXz,Tue Jul 23 20:35:54 +0000 2019,RT SUNNYLAND24: $HXPN : so are we looking at a holdings company with assets in $GOLD $SILVER and $OIL?? That’s why I’m excited. I think HXPN is smart building a new website and reinstating right now...seems like PERFECT timing with all 3 of those areas b… https://t.co/b2Zt3nzm9l,
132,1153765701024456705,StockFXz,Tue Jul 23 20:35:53 +0000 2019,RT SUNNYLAND24: $HXPN : this company becomes increasingly interesting to me. We all know they have the $GOLD &amp; $SILVER assets but what also intrigued me is it appears they are also targeting the oil sector. Remember HXPN is a holdings company with subsid… https://t.co/4U3YUG3vGJ,
133,1153765215441285120,SUNNYLAND24,Tue Jul 23 20:33:57 +0000 2019,$HXPN : so are we looking at a holdings company with assets in $GOLD $SILVER and $OIL?? That’s why I’m excited. I think HXPN is smart building a new website and reinstating right now...seems like PERFECT timing with all 3 of those areas booming :) ... https://t.co/ZrOswPa00o,"Washington, USA"
134,1153765163608215557,travels007,Tue Jul 23 20:33:45 +0000 2019,"$Gold imo could fall below $1,400
Consider a trade deal with China, and peaceful outcome USA &amp; Iran.. after next week possible interest cut USA, gold price could fall. Maybe last rate cut. Or no rate cut,,then gold price falls.",South Florida 
135,1153764890131279872,crofin67,Tue Jul 23 20:32:40 +0000 2019,Where is everybody ? #gold is breaking out $gld $gdxj !!! https://t.co/nhKbHzA63h,Switzerland
136,1153764884213092359,davidmoadel,Tue Jul 23 20:32:38 +0000 2019,$GOOGL Expect Strong Earnings Results for #Google -- my article for @investorplace https://t.co/eiOL7JUrMk $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA
137,1153764247752433664,SUNNYLAND24,Tue Jul 23 20:30:07 +0000 2019,"$HXPN : this company becomes increasingly interesting to me. We all know they have the $GOLD &amp; $SILVER assets but what also intrigued me is it appears they are also targeting the oil sector. Remember HXPN is a holdings company with subsidiaries in Gold, Silver, and soon #Oil ?? https://t.co/FvT1PYSnnd","Washington, USA"
138,1153764245420564480,golberino,Tue Jul 23 20:30:06 +0000 2019,@GrayscaleInvest #Blockchain is here to stay &amp; #Crypto with a use case is a geniune commodity to rival $gold or #oil with   extra gravitas of a powerful currency like $USD or #GBP - but #bitcoin is too much of a threat to the legal ecconomy to be more than fashionable trend.,United Kingdom
139,1153763833623842824,junglejava1,Tue Jul 23 20:28:28 +0000 2019,Barrick Commits To Delivering Massawa For Benefit Of All Stakeholders $ABX $GOLD https://t.co/ZNdVjStnKi,Canada
140,1153762889225965568,Viatoris_2018,Tue Jul 23 20:24:43 +0000 2019,Updated {Big Picture} Gold chart from Stewart Thomson that i posted in Oct 2018 and will leave pinned until targets are reached sometime in the 2020's. You can see the fractal nature of markets pop of this chart. $GLD $GDX $GDXJ $KL $GOLD $SLV $SIL $NUGT #XAUUSD #gold #silver https://t.co/qD5rL4h3Yj,
141,1153762603333758978,Viatoris_2018,Tue Jul 23 20:23:35 +0000 2019,"$SILVER q
Has also BO on the quarterly; timely.
As said a week ago, now it is game on also for silver. And as said a month ago when $GOLD BO, pm has now entered the second phase of the bull market.
Silver will BO of that c&amp;h at 38 using closing prices, not 50 as is thrown around. https://t.co/hAHd165L9v",
142,1153762375142649858,BrianELogan,Tue Jul 23 20:22:40 +0000 2019,"$GS thinks ""Yen is better than #Gold""

Derivatives ""nuclear financial bombs"" - WMD on the Wall Street  

Deutsche Bank - $49 trillion - 2018 annual report. 
JPMorgan Chase - $48 trillion
Citigroup -  $47 trillion
Goldman Sachs - $42 trillion

https://t.co/7anwnqPDHe $DB #ECB $GLD https://t.co/h6iX7DuGUx","New York, NY"
143,1153762231080890369,SteHaller,Tue Jul 23 20:22:06 +0000 2019,"Learn how to trade #options the #tastytrade way:
https://t.co/UqeeJkJ2iP

$ES_F $NQ_F $ZB_F $SPX $NDX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $GE_F $BABA $TLT $LYFT $VXX $XLE $QQQ #Trading #tastytrade #stockmarket #kindle https://t.co/3EHqYo4gdD",Landshut/Bavaria/Germany
144,1153762180107505666,Pakalolowaiwai,Tue Jul 23 20:21:54 +0000 2019,"To enter contest
1.) ReTweet This Tweet
2.) Favourite This Tweet 
3.) Comment below your fav #Gold stock

YES THIS IS FOR REAL 🚀🚀 
($2000cad value prize gold) 
$GLD $GDXJ #JohnnyLambo #Stocks",Third Rock from the Sun
145,1153762048129556480,bulentatak,Tue Jul 23 20:21:22 +0000 2019,"Gold could be creating a bearish reversal pattern at old highs this week at (2),
as momentum is the highest since 2011. $GLD $SLV $GDX $DXY $EURUSD https://t.co/hzaV3n87ot","Antalya, Türkiye"
146,1153761920740204544,EGolgher,Tue Jul 23 20:20:52 +0000 2019,"Weekly Stock Market Review: 
✅ Week #30 ✅
In A Gold Rush Sell Shovels S&amp;P 500: Near-Term Consolidation Within Long-Term Uptrend
https://t.co/8dOATj30fA 

$AAPL $NVDA $MU $AMZN $FB $GOOGL $NFLX $SPY $QQQ $DIA $INTC $AMD $F $GOOG $BRK_B $GLD $SBUX $BA $VIX $CC $VAC $WIX #nasdaq https://t.co/628tSm4KJd",
147,1153761736543150080,hedgefundsrati1,Tue Jul 23 20:20:08 +0000 2019,Nice $10 drop from the short setup I posted in $GOLD yesterday. Im still looking for 1395 but would scale some out if short. This is one of my favorite setups on all time frames-price attempts a break out to a new high on weak momentum (divergence) only to fail within a few bars https://t.co/3mhqKA8jWt,"NY , Luxembourg , Tunisia"
